Seed,Algorithm,Feature_Metric,Num_Clusters_Target,Num_Clusters_Found,Cluster_Color_Percentage,Silhouette,ARI,NMI,Max_Color_Separation
10,kmeans,boc(euclidean),6,6,"{1: {'Blue': '3.39%', 'blue': '2.53%', 'green': '3.34%', 'red': '2.83%', 'white': '85.44%', 'yellow': '2.48%'}, 2: {'Blue': '41.51%', 'blue': '48.58%', 'green': '2.97%', 'red': '3.36%', 'white': '3.58%', 'yellow': '0.00%'}, 3: {'Blue': '2.83%', 'blue': '2.88%', 'green': '84.89%', 'red': '3.68%', 'white': '2.62%', 'yellow': '3.10%'}, 4: {'Blue': '2.44%', 'blue': '2.49%', 'green': '2.54%', 'red': '85.82%', 'white': '2.79%', 'yellow': '3.93%'}, 5: {'Blue': '3.06%', 'blue': '2.81%', 'green': '2.56%', 'red': '3.26%', 'white': '3.11%', 'yellow': '85.21%'}, 6: {'Blue': '39.56%', 'blue': '43.66%', 'green': '0.00%', 'red': '0.00%', 'white': '0.14%', 'yellow': '16.64%'}}",0.6920740966603482,0.8146992815891664,0.8903201872857353,83.38308457711443
11,kmeans,boc(euclidean),6,6,"{1: {'Blue': '3.22%', 'blue': '2.88%', 'green': '85.52%', 'red': '2.58%', 'white': '2.78%', 'yellow': '3.02%'}, 2: {'Blue': '44.04%', 'blue': '45.37%', 'green': '0.00%', 'red': '3.84%', 'white': '3.14%', 'yellow': '3.61%'}, 3: {'Blue': '2.75%', 'blue': '2.84%', 'green': '2.75%', 'red': '85.59%', 'white': '3.15%', 'yellow': '2.93%'}, 4: {'Blue': '3.16%', 'blue': '3.05%', 'green': '2.88%', 'red': '2.94%', 'white': '2.43%', 'yellow': '85.54%'}, 5: {'Blue': '2.50%', 'blue': '3.29%', 'green': '2.92%', 'red': '3.51%', 'white': '85.28%', 'yellow': '2.50%'}, 6: {'Blue': '40.40%', 'blue': '42.68%', 'green': '16.62%', 'red': '0.15%', 'white': '0.00%', 'yellow': '0.15%'}}",0.6886467867272188,0.8197524543833055,0.8935316780552676,83.11688311688312
12,kmeans,boc(euclidean),6,6,"{1: {'Blue': '3.18%', 'blue': '2.91%', 'green': '2.91%', 'red': '84.77%', 'white': '3.01%', 'yellow': '3.23%'}, 2: {'Blue': '47.81%', 'blue': '41.82%', 'green': '0.00%', 'red': '3.34%', 'white': '3.24%', 'yellow': '3.79%'}, 3: {'Blue': '2.28%', 'blue': '2.91%', 'green': '3.10%', 'red': '2.67%', 'white': '85.80%', 'yellow': '3.25%'}, 4: {'Blue': '2.64%', 'blue': '2.70%', 'green': '86.15%', 'red': '2.54%', 'white': '2.96%', 'yellow': '3.01%'}, 5: {'Blue': '2.84%', 'blue': '2.79%', 'green': '3.27%', 'red': '2.99%', 'white': '2.65%', 'yellow': '85.46%'}, 6: {'Blue': '39.55%', 'blue': '43.79%', 'green': '16.67%', 'red': '0.00%', 'white': '0.00%', 'yellow': '0.00%'}}",0.6931764671803743,0.8200005218365356,0.8922913489625405,83.61522198731501
13,kmeans,boc(euclidean),6,6,"{1: {'Blue': '2.35%', 'blue': '3.12%', 'green': '3.26%', 'red': '2.97%', 'white': '85.33%', 'yellow': '2.97%'}, 2: {'Blue': '42.05%', 'blue': '48.12%', 'green': '0.00%', 'red': '2.97%', 'white': '3.69%', 'yellow': '3.17%'}, 3: {'Blue': '3.08%', 'blue': '2.39%', 'green': '3.23%', 'red': '2.78%', 'white': '3.03%', 'yellow': '85.49%'}, 4: {'Blue': '2.99%', 'blue': '3.05%', 'green': '84.98%', 'red': '2.94%', 'white': '2.94%', 'yellow': '3.10%'}, 5: {'Blue': '3.18%', 'blue': '2.65%', 'green': '2.44%', 'red': '85.76%', 'white': '2.91%', 'yellow': '3.07%'}, 6: {'Blue': '49.54%', 'blue': '33.69%', 'green': '16.64%', 'red': '0.00%', 'white': '0.13%', 'yellow': '0.00%'}}",0.6952324966351651,0.8157783910607419,0.8904180333443471,83.32451032292218
14,kmeans,boc(euclidean),6,6,"{1: {'Blue': '2.35%', 'blue': '2.85%', 'green': '3.00%', 'red': '2.95%', 'white': '3.20%', 'yellow': '85.63%'}, 2: {'Blue': '37.88%', 'blue': '45.45%', 'green': '0.00%', 'red': '16.67%', 'white': '0.00%', 'yellow': '0.00%'}, 3: {'Blue': '2.75%', 'blue': '2.50%', 'green': '2.75%', 'red': '3.24%', 'white': '85.58%', 'yellow': '3.19%'}, 4: {'Blue': '3.31%', 'blue': '2.17%', 'green': '85.50%', 'red': '3.15%', 'white': '2.82%', 'yellow': '3.04%'}, 5: {'Blue': '2.67%', 'blue': '3.43%', 'green': '2.77%', 'red': '85.52%', 'white': '2.67%', 'yellow': '2.93%'}, 6: {'Blue': '44.74%', 'blue': '44.94%', 'green': '3.57%', 'red': '0.00%', 'white': '3.47%', 'yellow': '3.27%'}}",0.6969639148286683,0.815175336890817,0.8888850193071869,83.33333333333334
15,kmeans,boc(euclidean),6,6,"{1: {'Blue': '45.34%', 'blue': '43.76%', 'green': '3.59%', 'red': '3.49%', 'white': '0.00%', 'yellow': '3.82%'}, 2: {'Blue': '2.34%', 'blue': '3.21%', 'green': '85.93%', 'red': '2.58%', 'white': '3.02%', 'yellow': '2.92%'}, 3: {'Blue': '2.24%', 'blue': '3.36%', 'green': '3.16%', 'red': '2.85%', 'white': '85.63%', 'yellow': '2.75%'}, 4: {'Blue': '3.61%', 'blue': '2.32%', 'green': '2.67%', 'red': '2.72%', 'white': '3.41%', 'yellow': '85.27%'}, 5: {'Blue': '3.79%', 'blue': '2.73%', 'green': '2.51%', 'red': '85.24%', 'white': '2.40%', 'yellow': '3.34%'}, 6: {'Blue': '42.47%', 'blue': '40.54%', 'green': '0.00%', 'red': '0.39%', 'white': '16.60%', 'yellow': '0.00%'}}",0.6922118614768478,0.8129010429762515,0.8885843950611748,83.59298928919182
16,kmeans,boc(euclidean),6,6,"{1: {'Blue': '3.27%', 'blue': '2.80%', 'green': '2.48%', 'red': '2.85%', 'white': '2.80%', 'yellow': '85.80%'}, 2: {'Blue': '44.87%', 'blue': '44.43%', 'green': '0.00%', 'red': '3.49%', 'white': '3.65%', 'yellow': '3.55%'}, 3: {'Blue': '2.36%', 'blue': '2.74%', 'green': '85.70%', 'red': '3.23%', 'white': '2.50%', 'yellow': '3.47%'}, 4: {'Blue': '2.58%', 'blue': '2.58%', 'green': '3.20%', 'red': '85.79%', 'white': '3.20%', 'yellow': '2.64%'}, 5: {'Blue': '3.40%', 'blue': '2.85%', 'green': '2.79%', 'red': '2.41%', 'white': '85.43%', 'yellow': '3.12%'}, 6: {'Blue': '46.07%', 'blue': '37.26%', 'green': '16.67%', 'red': '0.00%', 'white': '0.00%', 'yellow': '0.00%'}}",0.6879023688420691,0.8055413388921044,0.8878156423643212,83.34135772749157
17,kmeans,boc(euclidean),6,6,"{1: {'Blue': '2.55%', 'blue': '2.59%', 'green': '3.08%', 'red': '3.03%', 'white': '86.15%', 'yellow': '2.59%'}, 2: {'Blue': '42.83%', 'blue': '46.42%', 'green': '4.05%', 'red': '0.00%', 'white': '3.22%', 'yellow': '3.48%'}, 3: {'Blue': '3.37%', 'blue': '2.69%', 'green': '85.82%', 'red': '3.03%', 'white': '2.69%', 'yellow': '2.40%'}, 4: {'Blue': '2.81%', 'blue': '2.33%', 'green': '2.60%', 'red': '85.85%', 'white': '3.13%', 'yellow': '3.29%'}, 5: {'Blue': '2.85%', 'blue': '3.40%', 'green': '2.80%', 'red': '2.25%', 'white': '3.15%', 'yellow': '85.54%'}, 6: {'Blue': '30.97%', 'blue': '52.11%', 'green': '0.00%', 'red': '16.62%', 'white': '0.15%', 'yellow': '0.15%'}}",0.6990030869882435,0.832561112399747,0.8976925896534019,83.6025452765541
18,kmeans,boc(euclidean),6,6,"{1: {'Blue': '47.52%', 'blue': '52.48%', 'green': '0.00%', 'red': '0.00%', 'white': '0.00%', 'yellow': '0.00%'}, 2: {'Blue': '2.49%', 'blue': '2.96%', 'green': '3.44%', 'red': '85.23%', 'white': '2.54%', 'yellow': '3.34%'}, 3: {'Blue': '2.76%', 'blue': '2.76%', 'green': '2.90%', 'red': '3.23%', 'white': '3.23%', 'yellow': '85.12%'}, 4: {'Blue': '3.05%', 'blue': '2.63%', 'green': '3.05%', 'red': '2.15%', 'white': '85.35%', 'yellow': '3.78%'}, 5: {'Blue': '2.65%', 'blue': '2.60%', 'green': '86.04%', 'red': '2.11%', 'white': '3.84%', 'yellow': '2.76%'}, 6: {'Blue': '42.57%', 'blue': '43.82%', 'green': '3.45%', 'red': '3.05%', 'white': '3.54%', 'yellow': '3.57%'}}",0.6865560745112498,0.8046316974766073,0.8878351703068516,83.92857142857142
19,kmeans,boc(euclidean),6,6,"{1: {'Blue': '2.40%', 'blue': '3.01%', 'green': '86.17%', 'red': '3.01%', 'white': '2.66%', 'yellow': '2.76%'}, 2: {'Blue': '45.37%', 'blue': '43.97%', 'green': '3.31%', 'red': '3.66%', 'white': '0.00%', 'yellow': '3.69%'}, 3: {'Blue': '3.37%', 'blue': '3.56%', 'green': '2.92%', 'red': '2.82%', 'white': '84.16%', 'yellow': '3.17%'}, 4: {'Blue': '3.01%', 'blue': '2.43%', 'green': '3.38%', 'red': '2.64%', 'white': '2.85%', 'yellow': '85.71%'}, 5: {'Blue': '2.68%', 'blue': '2.84%', 'green': '3.01%', 'red': '85.25%', 'white': '2.90%', 'yellow': '3.33%'}, 6: {'Blue': '39.83%', 'blue': '43.40%', 'green': '0.00%', 'red': '0.00%', 'white': '16.65%', 'yellow': '0.12%'}}",0.6893465016123501,0.8018517949805982,0.884136725775194,83.76753507014028
20,kmeans,boc(euclidean),6,6,"{1: {'Blue': '47.43%', 'blue': '41.94%', 'green': '3.34%', 'red': '0.00%', 'white': '3.55%', 'yellow': '3.74%'}, 2: {'Blue': '3.02%', 'blue': '3.07%', 'green': '3.62%', 'red': '84.99%', 'white': '2.43%', 'yellow': '2.87%'}, 3: {'Blue': '2.93%', 'blue': '2.98%', 'green': '2.82%', 'red': '2.98%', 'white': '85.91%', 'yellow': '2.38%'}, 4: {'Blue': '3.34%', 'blue': '2.38%', 'green': '2.81%', 'red': '2.91%', 'white': '3.07%', 'yellow': '85.49%'}, 5: {'Blue': '2.94%', 'blue': '2.48%', 'green': '85.23%', 'red': '3.05%', 'white': '3.36%', 'yellow': '2.94%'}, 6: {'Blue': '41.33%', 'blue': '42.00%', 'green': '0.00%', 'red': '16.67%', 'white': '0.00%', 'yellow': '0.00%'}}",0.6831689868996718,0.7963919148763805,0.885034890363321,83.53591160220994
21,kmeans,boc(euclidean),6,6,"{1: {'Blue': '2.95%', 'blue': '2.65%', 'green': '3.00%', 'red': '85.71%', 'white': '3.14%', 'yellow': '2.55%'}, 2: {'Blue': '2.80%', 'blue': '3.03%', 'green': '3.08%', 'red': '3.08%', 'white': '85.07%', 'yellow': '2.94%'}, 3: {'Blue': '44.11%', 'blue': '45.50%', 'green': '0.00%', 'red': '3.37%', 'white': '3.53%', 'yellow': '3.49%'}, 4: {'Blue': '2.72%', 'blue': '3.23%', 'green': '85.50%', 'red': '3.28%', 'white': '2.66%', 'yellow': '2.60%'}, 5: {'Blue': '2.27%', 'blue': '3.33%', 'green': '2.33%', 'red': '2.64%', 'white': '3.23%', 'yellow': '86.20%'}, 6: {'Blue': '38.07%', 'blue': '45.26%', 'green': '16.67%', 'red': '0.00%', 'white': '0.00%', 'yellow': '0.00%'}}",0.6881263167338469,0.8121037898205263,0.890541528350936,83.92384981491274
22,kmeans,boc(euclidean),6,6,"{1: {'Blue': '40.03%', 'blue': '49.43%', 'green': '3.34%', 'red': '3.71%', 'white': '3.49%', 'yellow': '0.00%'}, 2: {'Blue': '2.46%', 'blue': '3.10%', 'green': '3.05%', 'red': '2.76%', 'white': '2.71%', 'yellow': '85.92%'}, 3: {'Blue': '2.74%', 'blue': '2.79%', 'green': '2.74%', 'red': '85.79%', 'white': '2.84%', 'yellow': '3.11%'}, 4: {'Blue': '3.15%', 'blue': '2.90%', 'green': '85.21%', 'red': '3.40%', 'white': '2.50%', 'yellow': '2.85%'}, 5: {'Blue': '2.58%', 'blue': '3.22%', 'green': '3.27%', 'red': '2.58%', 'white': '85.61%', 'yellow': '2.74%'}, 6: {'Blue': '40.25%', 'blue': '43.08%', 'green': '0.00%', 'red': '0.00%', 'white': '0.00%', 'yellow': '16.67%'}}",0.6891623596713315,0.812803008382615,0.8905004996962859,83.45642540620383
23,kmeans,boc(euclidean),6,6,"{1: {'Blue': '42.39%', 'blue': '47.02%', 'green': '3.17%', 'red': '3.37%', 'white': '4.05%', 'yellow': '0.00%'}, 2: {'Blue': '2.33%', 'blue': '3.26%', 'green': '2.69%', 'red': '3.31%', 'white': '2.79%', 'yellow': '85.62%'}, 3: {'Blue': '3.03%', 'blue': '2.77%', 'green': '3.51%', 'red': '85.15%', 'white': '2.55%', 'yellow': '2.98%'}, 4: {'Blue': '2.62%', 'blue': '2.91%', 'green': '3.26%', 'red': '2.81%', 'white': '85.43%', 'yellow': '2.96%'}, 5: {'Blue': '2.84%', 'blue': '2.94%', 'green': '85.24%', 'red': '3.04%', 'white': '2.44%', 'yellow': '3.49%'}, 6: {'Blue': '40.70%', 'blue': '42.64%', 'green': '0.00%', 'red': '0.00%', 'white': '0.00%', 'yellow': '16.67%'}}",0.6931114799249939,0.8125971042227239,0.8886119833397812,83.29022245214692
24,kmeans,boc(euclidean),6,6,"{1: {'Blue': '3.20%', 'blue': '2.70%', 'green': '3.10%', 'red': '3.00%', 'white': '85.59%', 'yellow': '2.40%'}, 2: {'Blue': '42.19%', 'blue': '40.43%', 'green': '0.25%', 'red': '0.25%', 'white': '0.25%', 'yellow': '16.62%'}, 3: {'Blue': '2.75%', 'blue': '2.80%', 'green': '85.75%', 'red': '3.16%', 'white': '3.00%', 'yellow': '2.54%'}, 4: {'Blue': '2.98%', 'blue': '2.98%', 'green': '2.30%', 'red': '3.08%', 'white': '2.72%', 'yellow': '85.95%'}, 5: {'Blue': '3.23%', 'blue': '3.07%', 'green': '3.92%', 'red': '84.97%', 'white': '1.96%', 'yellow': '2.86%'}, 6: {'Blue': '45.28%', 'blue': '44.71%', 'green': '3.57%', 'red': '3.64%', 'white': '2.81%', 'yellow': '0.00%'}}",0.6899239378066349,0.806683874087109,0.8867625612064564,83.64681295715779
25,kmeans,boc(euclidean),6,6,"{1: {'Blue': '3.75%', 'blue': '3.05%', 'green': '2.90%', 'red': '84.79%', 'white': '2.30%', 'yellow': '3.20%'}, 2: {'Blue': '43.79%', 'blue': '42.38%', 'green': '3.37%', 'red': '3.47%', 'white': '3.37%', 'yellow': '3.62%'}, 3: {'Blue': '2.69%', 'blue': '3.55%', 'green': '84.94%', 'red': '2.89%', 'white': '3.40%', 'yellow': '2.54%'}, 4: {'Blue': '3.06%', 'blue': '2.82%', 'green': '2.62%', 'red': '3.01%', 'white': '85.97%', 'yellow': '2.52%'}, 5: {'Blue': '3.10%', 'blue': '3.04%', 'green': '2.72%', 'red': '2.88%', 'white': '3.10%', 'yellow': '85.16%'}, 6: {'Blue': '47.62%', 'blue': '52.38%', 'green': '0.00%', 'red': '0.00%', 'white': '0.00%', 'yellow': '0.00%'}}",0.6876814758722821,0.8148672566451837,0.8920777989350339,83.44861660079052
26,kmeans,boc(euclidean),6,6,"{1: {'Blue': '2.77%', 'blue': '3.13%', 'green': '3.18%', 'red': '85.52%', 'white': '2.77%', 'yellow': '2.62%'}, 2: {'Blue': '46.54%', 'blue': '39.82%', 'green': '3.67%', 'red': '3.34%', 'white': '3.74%', 'yellow': '2.88%'}, 3: {'Blue': '2.68%', 'blue': '2.43%', 'green': '2.73%', 'red': '3.39%', 'white': '85.99%', 'yellow': '2.78%'}, 4: {'Blue': '1.91%', 'blue': '3.27%', 'green': '85.81%', 'red': '2.92%', 'white': '3.02%', 'yellow': '3.07%'}, 5: {'Blue': '2.79%', 'blue': '3.15%', 'green': '2.94%', 'red': '2.49%', 'white': '3.10%', 'yellow': '85.53%'}, 6: {'Blue': '46.76%', 'blue': '52.30%', 'green': '0.27%', 'red': '0.00%', 'white': '0.41%', 'yellow': '0.27%'}}",0.6939439828332734,0.8201471735502549,0.8918479954204968,83.89531957725214
27,kmeans,boc(euclidean),6,6,"{1: {'Blue': '2.60%', 'blue': '2.29%', 'green': '2.45%', 'red': '3.11%', 'white': '3.16%', 'yellow': '86.39%'}, 2: {'Blue': '44.45%', 'blue': '45.22%', 'green': '4.06%', 'red': '3.20%', 'white': '0.00%', 'yellow': '3.07%'}, 3: {'Blue': '3.40%', 'blue': '3.30%', 'green': '85.56%', 'red': '3.14%', 'white': '2.30%', 'yellow': '2.30%'}, 4: {'Blue': '2.62%', 'blue': '3.39%', 'green': '2.98%', 'red': '2.57%', 'white': '85.26%', 'yellow': '3.18%'}, 5: {'Blue': '3.27%', 'blue': '2.65%', 'green': '2.86%', 'red': '85.50%', 'white': '2.81%', 'yellow': '2.91%'}, 6: {'Blue': '47.90%', 'blue': '35.43%', 'green': '0.00%', 'red': '0.00%', 'white': '16.67%', 'yellow': '0.00%'}}",0.6947270192384924,0.8093577500061062,0.8884171832666349,84.09785932721712
28,kmeans,boc(euclidean),6,6,"{1: {'Blue': '2.34%', 'blue': '3.16%', 'green': '3.45%', 'red': '2.28%', 'white': '2.69%', 'yellow': '86.07%'}, 2: {'Blue': '46.24%', 'blue': '42.81%', 'green': '0.00%', 'red': '3.78%', 'white': '3.43%', 'yellow': '3.75%'}, 3: {'Blue': '3.10%', 'blue': '2.91%', 'green': '2.37%', 'red': '2.61%', 'white': '86.00%', 'yellow': '3.01%'}, 4: {'Blue': '3.74%', 'blue': '3.11%', 'green': '84.35%', 'red': '2.67%', 'white': '2.82%', 'yellow': '3.31%'}, 5: {'Blue': '2.80%', 'blue': '3.40%', 'green': '3.10%', 'red': '84.96%', 'white': '3.25%', 'yellow': '2.50%'}, 6: {'Blue': '48.76%', 'blue': '33.42%', 'green': '16.78%', 'red': '0.65%', 'white': '0.00%', 'yellow': '0.39%'}}",0.6844622465887896,0.8081474846039408,0.8882435795023562,83.78220140515222
