,Seed,Linkage Method,Cluster Color Percentage,Silhouette Score,Maximum Color Separation
100,25,single,"{1: {'green': '4.32%', 'red': '95.68%'}, 2: {'green': '96.3%', 'red': '3.7%'}}",0.4061717984900976,91.98
101,25,complete,"{1: {'green': '96.3%', 'red': '3.7%'}, 2: {'green': '4.32%', 'red': '95.68%'}}",0.4061717984900976,91.98
102,25,average,"{1: {'green': '96.3%', 'red': '3.7%'}, 2: {'green': '4.32%', 'red': '95.68%'}}",0.4061717984900976,91.98
103,25,ward,"{1: {'green': '96.3%', 'red': '3.7%'}, 2: {'green': '4.32%', 'red': '95.68%'}}",0.4061717984900976,91.98
104,26,single,"{1: {'green': '92.72%', 'red': '7.28%'}, 2: {'green': '0.98%', 'red': '99.02%'}}",0.35696646461752807,91.74
105,26,complete,"{1: {'green': '39.89%', 'red': '60.11%'}}",-1.0,0.0
106,26,average,"{1: {'green': '92.72%', 'red': '7.28%'}, 2: {'green': '0.98%', 'red': '99.02%'}}",0.35696646461752807,91.74
107,26,ward,"{1: {'green': '1.93%', 'red': '98.07%'}, 2: {'green': '92.62%', 'red': '7.38%'}}",0.34537542160994783,90.69
108,27,single,"{1: {'green': '7.28%', 'red': '92.72%'}, 2: {'green': '98.83%', 'red': '1.17%'}}",0.3875037172524125,91.55
109,27,complete,"{1: {'green': '55.9%', 'red': '44.1%'}}",-1.0,0.0
110,27,average,"{1: {'green': '7.28%', 'red': '92.72%'}, 2: {'green': '98.83%', 'red': '1.17%'}}",0.3875037172524125,91.55
111,27,ward,"{1: {'green': '7.43%', 'red': '92.57%'}, 2: {'green': '97.13%', 'red': '2.87%'}}",0.38036670701452846,89.69999999999999
112,28,single,"{1: {'green': '93.45%', 'red': '6.55%'}, 2: {'green': '3.97%', 'red': '96.03%'}}",0.4658040005091077,89.48
113,28,complete,"{1: {'green': '3.97%', 'red': '96.03%'}, 2: {'green': '93.45%', 'red': '6.55%'}}",0.4658040005091077,89.48
114,28,average,"{1: {'green': '93.45%', 'red': '6.55%'}, 2: {'green': '3.97%', 'red': '96.03%'}}",0.4658040005091077,89.48
115,28,ward,"{1: {'green': '93.45%', 'red': '6.55%'}, 2: {'green': '3.97%', 'red': '96.03%'}}",0.4658040005091077,89.48
116,29,single,"{1: {'green': '96.06%', 'red': '3.94%'}, 2: {'green': '3.9%', 'red': '96.1%'}}",0.4595806236166817,92.16
117,29,complete,"{1: {'green': '39.16%', 'red': '60.84%'}}",-1.0,0.0
118,29,average,"{1: {'green': '96.06%', 'red': '3.94%'}, 2: {'green': '3.9%', 'red': '96.1%'}}",0.4595806236166817,92.16
119,29,ward,"{1: {'green': '96.06%', 'red': '3.94%'}, 2: {'green': '3.9%', 'red': '96.1%'}}",0.4595806236166817,92.16
120,30,single,"{1: {'green': '0.0%', 'red': '100.0%'}, 2: {'green': '66.75%', 'red': '33.25%'}}",0.3266769233870798,66.75
121,30,complete,"{1: {'green': '66.26%', 'red': '33.74%'}}",-1.0,0.0
122,30,average,"{1: {'green': '0.0%', 'red': '100.0%'}, 2: {'green': '66.75%', 'red': '33.25%'}}",0.3266769233870798,66.75
123,30,ward,"{1: {'green': '97.75%', 'red': '2.25%'}, 2: {'green': '7.04%', 'red': '92.96%'}}",0.40309847857923936,90.71
124,31,single,"{1: {'green': '51.74%', 'red': '48.26%'}, 2: {'green': '100.0%', 'red': '0.0%'}}",0.2268101709116099,48.26
125,31,complete,"{1: {'green': '51.98%', 'red': '48.02%'}}",-1.0,0.0
126,31,average,"{1: {'green': '51.74%', 'red': '48.26%'}, 2: {'green': '100.0%', 'red': '0.0%'}}",0.2268101709116099,48.26
127,31,ward,"{1: {'green': '93.46%', 'red': '6.54%'}, 2: {'green': '5.26%', 'red': '94.74%'}}",0.40245924474497213,88.19999999999999
128,32,single,"{1: {'green': '95.57%', 'red': '4.43%'}, 2: {'green': '3.03%', 'red': '96.97%'}}",0.5239014472352276,92.53999999999999
129,32,complete,"{1: {'green': '95.57%', 'red': '4.43%'}, 2: {'green': '3.03%', 'red': '96.97%'}}",0.5239014472352276,92.53999999999999
130,32,average,"{1: {'green': '95.57%', 'red': '4.43%'}, 2: {'green': '3.03%', 'red': '96.97%'}}",0.5239014472352276,92.53999999999999
131,32,ward,"{1: {'green': '95.57%', 'red': '4.43%'}, 2: {'green': '3.03%', 'red': '96.97%'}}",0.5239014472352276,92.53999999999999
132,33,single,"{1: {'green': '7.59%', 'red': '92.41%'}, 2: {'green': '98.77%', 'red': '1.23%'}}",0.4694530784710518,91.17999999999999
133,33,complete,"{1: {'green': '62.94%', 'red': '37.06%'}}",-1.0,0.0
134,33,average,"{1: {'green': '7.59%', 'red': '92.41%'}, 2: {'green': '98.77%', 'red': '1.23%'}}",0.4694530784710518,91.17999999999999
135,33,ward,"{1: {'green': '7.59%', 'red': '92.41%'}, 2: {'green': '98.77%', 'red': '1.23%'}}",0.4694530784710518,91.17999999999999
136,34,single,"{1: {'green': '6.56%', 'red': '93.44%'}, 2: {'green': '98.59%', 'red': '1.41%'}}",0.5067828170360165,92.03
137,34,complete,"{1: {'green': '6.56%', 'red': '93.44%'}, 2: {'green': '98.59%', 'red': '1.41%'}}",0.5067828170360165,92.03
138,34,average,"{1: {'green': '6.56%', 'red': '93.44%'}, 2: {'green': '98.59%', 'red': '1.41%'}}",0.5067828170360165,92.03
139,34,ward,"{1: {'green': '6.56%', 'red': '93.44%'}, 2: {'green': '98.59%', 'red': '1.41%'}}",0.5067828170360165,92.03
140,35,single,"{1: {'green': '7.81%', 'red': '92.19%'}, 2: {'green': '98.77%', 'red': '1.23%'}}",0.5273266564846864,90.96
141,35,complete,"{1: {'green': '49.58%', 'red': '50.42%'}}",-1.0,0.0
142,35,average,"{1: {'green': '7.81%', 'red': '92.19%'}, 2: {'green': '98.77%', 'red': '1.23%'}}",0.5273266564846864,90.96
143,35,ward,"{1: {'green': '7.81%', 'red': '92.19%'}, 2: {'green': '98.77%', 'red': '1.23%'}}",0.5273266564846864,90.96
144,36,single,"{1: {'green': '6.36%', 'red': '93.64%'}, 2: {'green': '97.35%', 'red': '2.65%'}}",0.40463882413417884,90.99
145,36,complete,"{1: {'green': '43.4%', 'red': '56.6%'}}",-1.0,0.0
146,36,average,"{1: {'green': '6.36%', 'red': '93.64%'}, 2: {'green': '97.35%', 'red': '2.65%'}}",0.40463882413417884,90.99
147,36,ward,"{1: {'green': '97.28%', 'red': '2.72%'}, 2: {'green': '8.04%', 'red': '91.96%'}}",0.39044244399363787,89.24000000000001
148,37,single,"{1: {'green': '92.91%', 'red': '7.09%'}, 2: {'green': '2.74%', 'red': '97.26%'}}",0.3773410618605174,90.17
149,37,complete,"{1: {'green': '92.91%', 'red': '7.09%'}, 2: {'green': '2.74%', 'red': '97.26%'}}",0.3773410618605174,90.17
150,37,average,"{1: {'green': '92.91%', 'red': '7.09%'}, 2: {'green': '2.74%', 'red': '97.26%'}}",0.3773410618605174,90.17
151,37,ward,"{1: {'green': '92.91%', 'red': '7.09%'}, 2: {'green': '2.74%', 'red': '97.26%'}}",0.3773410618605174,90.17
152,38,single,"{1: {'green': '8.72%', 'red': '91.28%'}, 2: {'green': '98.46%', 'red': '1.54%'}}",0.41909467779143506,89.74
153,38,complete,"{1: {'green': '98.46%', 'red': '1.54%'}, 2: {'green': '8.72%', 'red': '91.28%'}}",0.41909467779143506,89.74
154,38,average,"{1: {'green': '8.72%', 'red': '91.28%'}, 2: {'green': '98.46%', 'red': '1.54%'}}",0.41909467779143506,89.74
155,38,ward,"{1: {'green': '98.46%', 'red': '1.54%'}, 2: {'green': '8.72%', 'red': '91.28%'}}",0.41909467779143506,89.74
156,39,single,"{1: {'green': '94.92%', 'red': '5.08%'}, 2: {'green': '1.56%', 'red': '98.44%'}}",0.44788471592715723,93.36
157,39,complete,"{1: {'green': '30.93%', 'red': '69.07%'}}",-1.0,0.0
158,39,average,"{1: {'green': '94.92%', 'red': '5.08%'}, 2: {'green': '1.56%', 'red': '98.44%'}}",0.44788471592715723,93.36
159,39,ward,"{1: {'green': '94.92%', 'red': '5.08%'}, 2: {'green': '1.56%', 'red': '98.44%'}}",0.44788471592715723,93.36
160,40,single,"{1: {'green': '97.09%', 'red': '2.91%'}, 2: {'green': '3.33%', 'red': '96.67%'}}",0.37023929431439956,93.76
161,40,complete,"{1: {'green': '41.5%', 'red': '58.5%'}}",-1.0,0.0
162,40,average,"{1: {'green': '97.09%', 'red': '2.91%'}, 2: {'green': '3.33%', 'red': '96.67%'}}",0.37023929431439956,93.76
163,40,ward,"{1: {'green': '97.09%', 'red': '2.91%'}, 2: {'green': '3.33%', 'red': '96.67%'}}",0.37023929431439956,93.76
164,41,single,"{1: {'green': '97.56%', 'red': '2.44%'}, 2: {'green': '4.88%', 'red': '95.12%'}}",0.4882806148472139,92.68
165,41,complete,"{1: {'green': '97.56%', 'red': '2.44%'}, 2: {'green': '4.88%', 'red': '95.12%'}}",0.4882806148472139,92.68
166,41,average,"{1: {'green': '97.56%', 'red': '2.44%'}, 2: {'green': '4.88%', 'red': '95.12%'}}",0.4882806148472139,92.68
167,41,ward,"{1: {'green': '4.97%', 'red': '95.03%'}, 2: {'green': '94.12%', 'red': '5.88%'}}",0.4778974740606363,89.15
168,42,single,"{1: {'green': '4.24%', 'red': '95.76%'}, 2: {'green': '96.1%', 'red': '3.9%'}}",0.4200262142320918,91.86
169,42,complete,"{1: {'green': '56.25%', 'red': '43.75%'}}",-1.0,0.0
170,42,average,"{1: {'green': '4.24%', 'red': '95.76%'}, 2: {'green': '96.1%', 'red': '3.9%'}}",0.4200262142320918,91.86
171,42,ward,"{1: {'green': '4.24%', 'red': '95.76%'}, 2: {'green': '96.1%', 'red': '3.9%'}}",0.4200262142320918,91.86
172,43,single,"{1: {'green': '97.07%', 'red': '2.93%'}, 2: {'green': '8.33%', 'red': '91.67%'}}",0.5202611760800229,88.74
173,43,complete,"{1: {'green': '71.64%', 'red': '28.36%'}}",-1.0,0.0
174,43,average,"{1: {'green': '97.07%', 'red': '2.93%'}, 2: {'green': '8.33%', 'red': '91.67%'}}",0.5202611760800229,88.74
175,43,ward,"{1: {'green': '97.07%', 'red': '2.93%'}, 2: {'green': '8.33%', 'red': '91.67%'}}",0.5202611760800229,88.74
176,44,single,"{1: {'green': '3.01%', 'red': '96.99%'}, 2: {'green': '95.4%', 'red': '4.6%'}}",0.42125951284828567,92.39
177,44,complete,"{1: {'green': '62.37%', 'red': '37.63%'}}",-1.0,0.0
178,44,average,"{1: {'green': '3.01%', 'red': '96.99%'}, 2: {'green': '95.4%', 'red': '4.6%'}}",0.42125951284828567,92.39
179,44,ward,"{1: {'green': '3.01%', 'red': '96.99%'}, 2: {'green': '95.4%', 'red': '4.6%'}}",0.42125951284828567,92.39
180,45,single,"{1: {'green': '2.9%', 'red': '97.1%'}, 2: {'green': '95.35%', 'red': '4.65%'}}",0.38452108273298524,92.44999999999999
181,45,complete,"{1: {'green': '30.03%', 'red': '69.97%'}}",-1.0,0.0
182,45,average,"{1: {'green': '95.35%', 'red': '4.65%'}, 2: {'green': '2.9%', 'red': '97.1%'}}",0.38452108273298524,92.44999999999999
183,45,ward,"{1: {'green': '95.35%', 'red': '4.65%'}, 2: {'green': '2.9%', 'red': '97.1%'}}",0.38452108273298524,92.44999999999999
184,46,single,"{1: {'green': '4.05%', 'red': '95.95%'}, 2: {'green': '96.72%', 'red': '3.28%'}}",0.43044024105760964,92.67
185,46,complete,"{1: {'green': '51.69%', 'red': '48.31%'}}",-1.0,0.0
186,46,average,"{1: {'green': '4.05%', 'red': '95.95%'}, 2: {'green': '96.72%', 'red': '3.28%'}}",0.43044024105760964,92.67
187,46,ward,"{1: {'green': '4.05%', 'red': '95.95%'}, 2: {'green': '96.72%', 'red': '3.28%'}}",0.43044024105760964,92.67
188,47,single,"{1: {'green': '5.41%', 'red': '94.59%'}, 2: {'green': '98.53%', 'red': '1.47%'}}",0.45766560954604324,93.12
189,47,complete,"{1: {'green': '5.41%', 'red': '94.59%'}, 2: {'green': '98.53%', 'red': '1.47%'}}",0.45766560954604324,93.12
190,47,average,"{1: {'green': '5.41%', 'red': '94.59%'}, 2: {'green': '98.53%', 'red': '1.47%'}}",0.45766560954604324,93.12
191,47,ward,"{1: {'green': '5.41%', 'red': '94.59%'}, 2: {'green': '98.53%', 'red': '1.47%'}}",0.45766560954604324,93.12
192,48,single,"{1: {'green': '3.94%', 'red': '96.06%'}, 2: {'green': '97.02%', 'red': '2.98%'}}",0.43426510002457386,93.08
193,48,complete,"{1: {'green': '56.95%', 'red': '43.05%'}}",-1.0,0.0
194,48,average,"{1: {'green': '3.94%', 'red': '96.06%'}, 2: {'green': '97.02%', 'red': '2.98%'}}",0.43426510002457386,93.08
195,48,ward,"{1: {'green': '97.55%', 'red': '2.45%'}, 2: {'green': '6.82%', 'red': '93.18%'}}",0.4176879133415418,90.73
196,49,single,"{1: {'green': '4.17%', 'red': '95.83%'}, 2: {'green': '97.58%', 'red': '2.42%'}}",0.3843177466195545,93.41
197,49,complete,"{1: {'green': '58.25%', 'red': '41.75%'}}",-1.0,0.0
198,49,average,"{1: {'green': '4.17%', 'red': '95.83%'}, 2: {'green': '97.58%', 'red': '2.42%'}}",0.3843177466195545,93.41
199,49,ward,"{1: {'green': '97.5%', 'red': '2.5%'}, 2: {'green': '8.0%', 'red': '92.0%'}}",0.36249910993562573,89.5
