,Seed,Linkage Method,Cluster Color Percentage,Silhouette Score,Maximum Color Separation
101,25,complete,"{1: {'green': '39.36%', 'red': '60.64%'}}",-1.0,0.0
102,25,average,"{1: {'green': '87.88%', 'red': '12.12%'}, 2: {'green': '13.11%', 'red': '86.89%'}}",0.5649860227930066,74.77
103,25,ward,"{1: {'green': '87.88%', 'red': '12.12%'}, 2: {'green': '13.11%', 'red': '86.89%'}}",0.5649860227930066,74.77
104,26,single,"{1: {'green': '66.67%', 'red': '33.33%'}, 2: {'green': '0.97%', 'red': '99.03%'}}",0.43987815757132653,65.7
105,26,complete,"{1: {'green': '66.67%', 'red': '33.33%'}, 2: {'green': '0.97%', 'red': '99.03%'}}",0.43987815757132653,65.7
106,26,average,"{1: {'green': '66.67%', 'red': '33.33%'}, 2: {'green': '0.97%', 'red': '99.03%'}}",0.43987815757132653,65.7
107,26,ward,"{1: {'green': '66.67%', 'red': '33.33%'}, 2: {'green': '0.97%', 'red': '99.03%'}}",0.43987815757132653,65.7
108,27,single,"{1: {'green': '33.33%', 'red': '66.67%'}, 2: {'green': '100.0%', 'red': '0.0%'}}",0.4623343985195045,66.67
109,27,complete,"{1: {'green': '73.08%', 'red': '26.92%'}}",-1.0,0.0
110,27,average,"{1: {'green': '33.33%', 'red': '66.67%'}, 2: {'green': '100.0%', 'red': '0.0%'}}",0.4623343985195045,66.67
111,27,ward,"{1: {'green': '33.33%', 'red': '66.67%'}, 2: {'green': '100.0%', 'red': '0.0%'}}",0.4623343985195045,66.67
112,28,single,"{1: {'green': '66.67%', 'red': '33.33%'}, 2: {'green': '1.82%', 'red': '98.18%'}}",0.45702356277123996,64.85000000000001
113,28,complete,"{1: {'green': '66.67%', 'red': '33.33%'}, 2: {'green': '1.82%', 'red': '98.18%'}}",0.45702356277123996,64.85000000000001
114,28,average,"{1: {'green': '66.67%', 'red': '33.33%'}, 2: {'green': '1.82%', 'red': '98.18%'}}",0.45702356277123996,64.85000000000001
115,28,ward,"{1: {'green': '66.67%', 'red': '33.33%'}, 2: {'green': '1.82%', 'red': '98.18%'}}",0.45702356277123996,64.85000000000001
116,29,single,"{1: {'green': '77.14%', 'red': '22.86%'}, 2: {'green': '1.59%', 'red': '98.41%'}}",0.4824058934078526,75.55
117,29,complete,"{1: {'green': '28.57%', 'red': '71.43%'}}",-1.0,0.0
118,29,average,"{1: {'green': '77.14%', 'red': '22.86%'}, 2: {'green': '1.59%', 'red': '98.41%'}}",0.4824058934078526,75.55
119,29,ward,"{1: {'green': '77.14%', 'red': '22.86%'}, 2: {'green': '1.59%', 'red': '98.41%'}}",0.4824058934078526,75.55
120,30,single,"{1: {'green': '16.67%', 'red': '83.33%'}, 2: {'green': '96.77%', 'red': '3.23%'}}",0.589216477684289,80.1
121,30,complete,"{1: {'green': '59.48%', 'red': '40.52%'}}",-1.0,0.0
122,30,average,"{1: {'green': '16.67%', 'red': '83.33%'}, 2: {'green': '96.77%', 'red': '3.23%'}}",0.589216477684289,80.1
123,30,ward,"{1: {'green': '16.67%', 'red': '83.33%'}, 2: {'green': '96.77%', 'red': '3.23%'}}",0.589216477684289,80.1
124,31,single,"{1: {'green': '82.61%', 'red': '17.39%'}, 2: {'green': '4.69%', 'red': '95.31%'}}",0.6289519676463509,77.92
125,31,complete,"{1: {'green': '37.27%', 'red': '62.73%'}}",-1.0,0.0
126,31,average,"{1: {'green': '82.61%', 'red': '17.39%'}, 2: {'green': '4.69%', 'red': '95.31%'}}",0.6289519676463509,77.92
127,31,ward,"{1: {'green': '82.61%', 'red': '17.39%'}, 2: {'green': '4.69%', 'red': '95.31%'}}",0.6289519676463509,77.92
128,32,single,"{1: {'green': '13.11%', 'red': '86.89%'}, 2: {'green': '89.66%', 'red': '10.34%'}}",0.6483130111136061,76.55
129,32,complete,"{1: {'green': '13.11%', 'red': '86.89%'}, 2: {'green': '89.66%', 'red': '10.34%'}}",0.6483130111136061,76.55
130,32,average,"{1: {'green': '13.11%', 'red': '86.89%'}, 2: {'green': '89.66%', 'red': '10.34%'}}",0.6483130111136061,76.55
131,32,ward,"{1: {'green': '13.11%', 'red': '86.89%'}, 2: {'green': '89.66%', 'red': '10.34%'}}",0.6483130111136061,76.55
132,33,single,"{1: {'green': '31.71%', 'red': '68.29%'}, 2: {'green': '100.0%', 'red': '0.0%'}}",0.4734381300675425,68.29
133,33,complete,"{1: {'green': '77.6%', 'red': '22.4%'}}",-1.0,0.0
134,33,average,"{1: {'green': '31.71%', 'red': '68.29%'}, 2: {'green': '100.0%', 'red': '0.0%'}}",0.4734381300675425,68.29
135,33,ward,"{1: {'green': '31.71%', 'red': '68.29%'}, 2: {'green': '100.0%', 'red': '0.0%'}}",0.4734381300675425,68.29
136,34,single,"{1: {'green': '3.23%', 'red': '96.77%'}, 2: {'green': '89.47%', 'red': '10.53%'}}",0.4824963950100789,86.24
137,34,complete,"{1: {'green': '89.47%', 'red': '10.53%'}, 2: {'green': '3.23%', 'red': '96.77%'}}",0.4824963950100789,86.24
138,34,average,"{1: {'green': '89.47%', 'red': '10.53%'}, 2: {'green': '3.23%', 'red': '96.77%'}}",0.4824963950100789,86.24
139,34,ward,"{1: {'green': '89.47%', 'red': '10.53%'}, 2: {'green': '3.23%', 'red': '96.77%'}}",0.4824963950100789,86.24
140,35,single,"{1: {'green': '96.97%', 'red': '3.03%'}, 2: {'green': '16.22%', 'red': '83.78%'}}",0.5366002299630337,80.75
141,35,complete,"{1: {'green': '16.22%', 'red': '83.78%'}, 2: {'green': '96.97%', 'red': '3.03%'}}",0.5366002299630337,80.75
142,35,average,"{1: {'green': '96.97%', 'red': '3.03%'}, 2: {'green': '16.22%', 'red': '83.78%'}}",0.5366002299630337,80.75
143,35,ward,"{1: {'green': '96.97%', 'red': '3.03%'}, 2: {'green': '16.22%', 'red': '83.78%'}}",0.5366002299630337,80.75
144,36,single,"{1: {'green': '93.02%', 'red': '6.98%'}, 2: {'green': '10.87%', 'red': '89.13%'}}",0.5553419891362641,82.14999999999999
145,36,complete,"{1: {'green': '10.87%', 'red': '89.13%'}, 2: {'green': '93.02%', 'red': '6.98%'}}",0.5553419891362641,82.14999999999999
146,36,average,"{1: {'green': '10.87%', 'red': '89.13%'}, 2: {'green': '93.02%', 'red': '6.98%'}}",0.5553419891362641,82.14999999999999
147,36,ward,"{1: {'green': '10.87%', 'red': '89.13%'}, 2: {'green': '93.02%', 'red': '6.98%'}}",0.5553419891362641,82.14999999999999
148,37,single,"{1: {'green': '19.51%', 'red': '80.49%'}, 2: {'green': '90.7%', 'red': '9.3%'}}",0.5393057228273485,71.19
149,37,complete,"{1: {'green': '55.95%', 'red': '44.05%'}}",-1.0,0.0
150,37,average,"{1: {'green': '19.51%', 'red': '80.49%'}, 2: {'green': '90.7%', 'red': '9.3%'}}",0.5393057228273485,71.19
